,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,cen_lat,cen_long,distance
2741,14223169,86426211,CENTRAL & WESTERN,22.28858,114.14506000000002,Entire home/apt,399,1,141,2,71,22.284189950400627,114.14648174742455,0.5092778971154953
2742,14223613,35827480,WAN CHAI,22.27759,114.17741000000001,Private room,352,1,4,1,0,22.275147891304314,114.18205756086955,0.5495906641959223
2743,14224180,75651992,CENTRAL & WESTERN,22.28335,114.13065,Private room,501,1,54,3,54,22.284189950400627,114.14648174742455,1.6305885754787992
2744,14231713,30098437,YAU TSIM MONG,22.320429999999998,114.17001,Shared room,102,1,11,54,350,22.3080085266259,114.17104818774976,1.3844577137185763
2745,14232504,79611488,YAU TSIM MONG,22.31738,114.17061000000001,Entire home/apt,1001,1,196,6,103,22.3080085266259,114.17104818774976,1.042379894691861
2746,14243542,31947768,YAU TSIM MONG,22.30385,114.17152,Entire home/apt,297,2,68,25,54,22.3080085266259,114.17104818774976,0.46465557136950025
2747,14254619,40699783,YAU TSIM MONG,22.296529999999997,114.17136,Private room,430,1,9,15,359,22.3080085266259,114.17104818774976,1.2759553651569755
2749,14269176,69038076,YAU TSIM MONG,22.32225,114.16286000000001,Entire home/apt,649,2,4,1,0,22.3080085266259,114.17104818774976,1.7925267434452483
2750,14272176,83054266,YAU TSIM MONG,22.30434,114.17154,Entire home/apt,485,2,45,1,0,22.3080085266259,114.17104818774976,0.4107891461733649
2751,14286058,56949831,YAU TSIM MONG,22.30552,114.17116000000001,Private room,563,2,173,22,84,22.3080085266259,114.17104818774976,0.2767766230446466
2752,14294130,30098437,YAU TSIM MONG,22.319110000000002,114.16972,Private room,188,20,10,54,365,22.3080085266259,114.17104818774976,1.2411859151168452
2753,14297024,52495650,CENTRAL & WESTERN,22.286270000000002,114.13763,Entire home/apt,696,3,26,1,0,22.284189950400627,114.14648174742455,0.9390719323606905
2754,14303590,30098437,YAU TSIM MONG,22.31899,114.17039,Private room,164,28,7,54,365,22.3080085266259,114.17104818774976,1.2221919693705305
2755,14309373,3827947,CENTRAL & WESTERN,22.28697,114.14293,Private room,454,5,2,1,0,22.284189950400627,114.14648174742455,0.4783472316910632
2756,14312236,87240003,YAU TSIM MONG,22.30187,114.16125,Entire home/apt,1080,2,30,1,164,22.3080085266259,114.17104818774976,1.2165880040606412
2757,14323340,87631848,CENTRAL & WESTERN,22.28396,114.14788999999999,Entire home/apt,798,5,17,1,67,22.284189950400627,114.14648174742455,0.14704200023128297
2758,14323492,28839213,YAU TSIM MONG,22.30549,114.17171,Private room,329,1,2,4,0,22.3080085266259,114.17104818774976,0.28802355961908055
2759,14341647,45367060,YAU TSIM MONG,22.3019,114.17431,Private room,297,1,52,4,122,22.3080085266259,114.17104818774976,0.7571277241936306
2761,14352198,48339671,WAN CHAI,22.2783,114.18397,Entire home/apt,602,2,17,2,163,22.275147891304314,114.18205756086955,0.40170820367879995
2763,14376624,3446472,WAN CHAI,22.27289,114.17846000000002,Entire home/apt,1252,5,3,1,3,22.275147891304314,114.18205756086955,0.44700887146312085
2765,14383391,46201805,YAU TSIM MONG,22.3053,114.16908000000001,Private room,587,1,24,18,365,22.3080085266259,114.17104818774976,0.3626799598602716
2766,14383445,88315087,YAU TSIM MONG,22.29945,114.16958999999999,Entire home/apt,947,2,208,2,81,22.3080085266259,114.17104818774976,0.9628106540235587
2767,14391764,78549662,CENTRAL & WESTERN,22.28386,114.15143,Entire home/apt,1197,2,0,1,0,22.284189950400627,114.14648174742455,0.5101273654051918
2768,14409216,88619167,WAN CHAI,22.27869,114.18412,Entire home/apt,696,1,28,1,263,22.275147891304314,114.18205756086955,0.4471169850062931
2769,14437476,43420426,YAU TSIM MONG,22.29668,114.17284,Entire home/apt,649,1,126,5,0,22.3080085266259,114.17104818774976,1.2722914675297459
2770,14441744,88644622,CENTRAL & WESTERN,22.28342,114.13134,Entire home/apt,1001,4,1,1,193,22.284189950400627,114.14648174742455,1.559313723492615
2771,14454409,66883702,YAU TSIM MONG,22.30334,114.17335,Entire home/apt,1291,2,35,4,343,22.3080085266259,114.17104818774976,0.5702160827675666
2772,14457958,4527534,YAU TSIM MONG,22.31875,114.16991000000002,Private room,501,1,1,1,0,22.3080085266259,114.17104818774976,1.199368866486898
2773,14458371,13384158,WAN CHAI,22.286820000000002,114.18945,Entire home/apt,2011,3,0,1,0,22.275147891304314,114.18205756086955,1.5033974687281102
2777,14491318,47733349,YAU TSIM MONG,22.318279999999998,114.16998000000001,Private room,399,2,5,2,18,22.3080085266259,114.17104818774976,1.146689022484285
2778,14495052,9689620,WAN CHAI,22.279339999999998,114.19333999999999,Entire home/apt,798,2,31,1,0,22.275147891304314,114.18205756086955,1.2502147953321467
2779,14513904,8879609,WAN CHAI,22.27489,114.16856999999999,Entire home/apt,728,4,17,1,43,22.275147891304314,114.18205756086955,1.3872544353400673
2780,14523395,18294988,YAU TSIM MONG,22.314970000000002,114.16376000000001,Entire home/apt,947,4,8,1,194,22.3080085266259,114.17104818774976,1.0769626455758243
2781,14539239,46753419,WAN CHAI,22.27722,114.17522,Entire home/apt,1283,4,85,11,74,22.275147891304314,114.18205756086955,0.7398612837599626
2782,14558643,28981370,CENTRAL & WESTERN,22.288510000000002,114.14053,Entire home/apt,759,5,18,5,0,22.284189950400627,114.14648174742455,0.7778087716418997
2783,14575490,3677864,CENTRAL & WESTERN,22.288320000000002,114.14516,Private room,563,4,1,1,0,22.284189950400627,114.14648174742455,0.47865228774668783
2784,14575551,3079511,YAU TSIM MONG,22.312260000000002,114.16895,Entire home/apt,978,1,163,4,265,22.3080085266259,114.17104818774976,0.5193596418956763
2785,14577440,84819379,YAU TSIM MONG,22.318939999999998,114.17012,Private room,438,1,11,2,133,22.3080085266259,114.17104818774976,1.2185032154700552
2786,14579659,90173333,YAU TSIM MONG,22.29625,114.17358,Private room,454,1,35,7,90,22.3080085266259,114.17104818774976,1.332342783353272
2788,14586177,31947768,YAU TSIM MONG,22.30422,114.17198,Entire home/apt,399,2,42,25,62,22.3080085266259,114.17104818774976,0.4317625082276125
2790,14597370,78030170,YAU TSIM MONG,22.31348,114.16855,Entire home/apt,751,1,221,1,84,22.3080085266259,114.17104818774976,0.6600357162420772
2792,14620465,90173333,YAU TSIM MONG,22.29751,114.17263,Private room,485,1,48,7,88,22.3080085266259,114.17104818774976,1.1779305668641997
2793,14620834,90173333,YAU TSIM MONG,22.29699,114.17205,Private room,360,1,75,7,87,22.3080085266259,114.17104818774976,1.2287594624744462
2796,14656256,57820292,CENTRAL & WESTERN,22.28461,114.15122,Entire home/apt,853,2,34,1,83,22.284189950400627,114.14648174742455,0.489444163853549
2797,14666501,47709699,WAN CHAI,22.28163,114.18127,Entire home/apt,602,1,151,8,136,22.275147891304314,114.18205756086955,0.7248632568866302
2798,14672555,91194813,YAU TSIM MONG,22.32019,114.16633999999999,Entire home/apt,532,6,69,1,63,22.3080085266259,114.17104818774976,1.4375987986601442
2799,14682055,91281551,CENTRAL & WESTERN,22.28537,114.13218,Entire home/apt,900,5,0,1,0,22.284189950400627,114.14648174742455,1.4764155654758409
2801,14706810,37031267,YAU TSIM MONG,22.29824,114.17617,Entire home/apt,477,1,180,9,252,22.3080085266259,114.17104818774976,1.2065079508964025
2803,14721156,41680891,WAN CHAI,22.28035,114.1813,Private room,203,14,0,3,0,22.275147891304314,114.18205756086955,0.5833100623192957
2804,14735585,30098437,YAU TSIM MONG,22.32116,114.17013,Private room,282,1,4,54,359,22.3080085266259,114.17104818774976,1.4645041178903841
2806,14736542,66131192,WAN CHAI,22.27814,114.18028999999999,Entire home/apt,1150,4,81,10,168,22.275147891304314,114.18205756086955,0.3789354206363479
2807,14737951,83025750,WAN CHAI,22.277839999999998,114.17681999999999,Entire home/apt,1502,3,23,4,315,22.275147891304314,114.18205756086955,0.6160936533227137
2808,14739109,83025750,WAN CHAI,22.275660000000002,114.17432,Private room,501,3,27,4,313,22.275147891304314,114.18205756086955,0.7977023467883845
2809,14739227,83025750,WAN CHAI,22.275270000000003,114.17408,Private room,602,3,40,4,320,22.275147891304314,114.18205756086955,0.8204629134288672
2810,14748666,20790013,YAU TSIM MONG,22.3097,114.17066000000001,Private room,430,2,66,7,157,22.3080085266259,114.17104818774976,0.19215515405186656
2811,14748846,6809365,CENTRAL & WESTERN,22.2827,114.1318,Entire home/apt,798,3,27,2,141,22.284189950400627,114.14648174742455,1.5187207540812468
2812,14751837,10326165,CENTRAL & WESTERN,22.27985,114.15463000000001,Entire home/apt,1001,2,13,1,0,22.284189950400627,114.14648174742455,0.9667497844522815
2814,14762751,40699783,YAU TSIM MONG,22.297929999999997,114.17201000000001,Private room,297,1,37,15,361,22.3080085266259,114.17104818774976,1.1243343768331961
2816,14775558,30098437,YAU TSIM MONG,22.32027,114.17045,Shared room,102,1,34,54,359,22.3080085266259,114.17104818774976,1.3639446506188417
2817,14777562,48450223,CENTRAL & WESTERN,22.28616,114.14876000000001,Entire home/apt,352,5,10,2,41,22.284189950400627,114.14648174742455,0.32063240685327793
2818,14795138,90173333,YAU TSIM MONG,22.29845,114.1718,Private room,329,1,73,7,82,22.3080085266259,114.17104818774976,1.0650009990396856
2819,14798159,2886169,CENTRAL & WESTERN,22.284329999999997,114.1481,Entire home/apt,1252,4,15,1,0,22.284189950400627,114.14648174742455,0.1671240291010306
2820,14798336,30098437,YAU TSIM MONG,22.31939,114.17029,Private room,164,1,79,54,365,22.3080085266259,114.17104818774976,1.2671670196492335
2821,14798631,30098437,YAU TSIM MONG,22.32153,114.17111000000001,Shared room,110,1,31,54,364,22.3080085266259,114.17104818774976,1.5025886997775666
2822,14810632,91410609,CENTRAL & WESTERN,22.28371,114.14978,Entire home/apt,696,3,14,1,0,22.284189950400627,114.14648174742455,0.343313723095807
2823,14817098,68260785,YAU TSIM MONG,22.30397,114.17058,Entire home/apt,430,28,12,19,344,22.3080085266259,114.17104818774976,0.4513556721134057
2824,14817414,68260785,YAU TSIM MONG,22.30351,114.16991000000002,Entire home/apt,540,28,14,19,230,22.3080085266259,114.17104818774976,0.5134123441617218
2825,14819228,14250773,CENTRAL & WESTERN,22.2831,114.15128999999999,Entire home/apt,751,3,3,1,362,22.284189950400627,114.14648174742455,0.5090335675283473
2826,14826430,22632193,CENTRAL & WESTERN,22.28219,114.15482,Entire home/apt,751,4,6,1,0,22.284189950400627,114.14648174742455,0.8857283052318402
2827,14831126,43048333,CENTRAL & WESTERN,22.28171,114.15423,Entire home/apt,681,2,58,1,53,22.284189950400627,114.14648174742455,0.8430419705145313
2828,14842322,20206900,WAN CHAI,22.27216,114.18465,Entire home/apt,1001,3,13,1,0,22.275147891304314,114.18205756086955,0.4258094072971549
2829,14847867,58305081,CENTRAL & WESTERN,22.284029999999998,114.15248999999999,Entire home/apt,1252,1,6,1,0,22.284189950400627,114.14648174742455,0.6180585669306066
2830,14861506,30098437,YAU TSIM MONG,22.31973,114.17112,Shared room,110,1,19,54,364,22.3080085266259,114.17104818774976,1.3025709800384804
2831,14866345,3776595,WAN CHAI,22.275660000000002,114.17415,Entire home/apt,1001,4,56,8,87,22.275147891304314,114.18205756086955,0.8151402205455752
2833,14875190,93240174,WAN CHAI,22.27757,114.17693999999999,Private room,321,2,48,1,264,22.275147891304314,114.18205756086955,0.5910841558734686
2835,14880073,30098437,YAU TSIM MONG,22.319570000000002,114.17107,Shared room,110,1,10,54,365,22.3080085266259,114.17104818774976,1.2847719975094296
2836,14880205,30098437,YAU TSIM MONG,22.319879999999998,114.17008999999999,Private room,321,1,7,54,180,22.3080085266259,114.17104818774976,1.3228913813767815
2838,14886762,93130377,YAU TSIM MONG,22.31725,114.16848,Private room,399,1,49,17,363,22.3080085266259,114.17104818774976,1.060355568248213
2839,14887121,4584648,CENTRAL & WESTERN,22.28371,114.14074,Private room,235,30,0,80,364,22.284189950400627,114.14648174742455,0.5928041465141779
2842,14902788,22102422,WAN CHAI,22.27826,114.17227,Entire home/apt,1033,4,88,6,175,22.275147891304314,114.18205756086955,1.0642251980441517
2844,14918697,51969157,YAU TSIM MONG,22.30421,114.1733,Private room,501,1,52,19,107,22.3080085266259,114.17104818774976,0.4814292682308025
2845,14918726,51969157,YAU TSIM MONG,22.30387,114.17393,Private room,501,1,118,19,234,22.3080085266259,114.17104818774976,0.5470680518447588
2846,14918748,93754300,CENTRAL & WESTERN,22.28097,114.12171000000001,Entire home/apt,1001,30,0,1,88,22.284189950400627,114.14648174742455,2.5722101400930217
2847,14918814,51969157,YAU TSIM MONG,22.30614,114.17213999999998,Private room,798,1,45,19,156,22.3080085266259,114.17104818774976,0.23603827232625885
2848,14919264,93130377,YAU TSIM MONG,22.31739,114.16881000000001,Private room,399,1,17,17,363,22.3080085266259,114.17104818774976,1.0676078694956843
2849,14921296,93130377,YAU TSIM MONG,22.315520000000003,114.16918000000001,Private room,399,1,7,17,361,22.3080085266259,114.17104818774976,0.8565239572807614
2850,14921737,93130377,YAU TSIM MONG,22.31565,114.17048,Private room,399,1,2,17,359,22.3080085266259,114.17104818774976,0.8511662974221389
2851,14921794,93130377,YAU TSIM MONG,22.315620000000003,114.17058999999999,Private room,399,1,2,17,359,22.3080085266259,114.17104818774976,0.8471364449077864
2852,14924080,1881640,CENTRAL & WESTERN,22.28704,114.14373,Private room,360,7,3,1,28,22.284189950400627,114.14648174742455,0.4246949070810927
2853,14935736,93130377,YAU TSIM MONG,22.31705,114.16991999999999,Private room,399,1,5,17,359,22.3080085266259,114.17104818774976,1.0114069474797487
2854,14935810,93130377,YAU TSIM MONG,22.316589999999998,114.17036999999999,Private room,501,1,2,17,364,22.3080085266259,114.17104818774976,0.9561625372544421
2855,14935889,93130377,YAU TSIM MONG,22.31801,114.17011000000001,Private room,501,1,43,17,364,22.3080085266259,114.17104818774976,1.1155920307080607
2856,14935960,93130377,YAU TSIM MONG,22.31658,114.17023,Private room,9999,1,23,17,363,22.3080085266259,114.17104818774976,0.9562126934589293
2857,14936015,93130377,YAU TSIM MONG,22.31793,114.16856999999999,Private room,399,1,9,17,363,22.3080085266259,114.17104818774976,1.1315777512237373
2858,14936115,93130377,YAU TSIM MONG,22.31791,114.16911999999999,Private room,399,1,1,17,363,22.3080085266259,114.17104818774976,1.1180156345399126
2859,14936441,66172332,WAN CHAI,22.279139999999998,114.17732,Entire home/apt,947,4,33,12,79,22.275147891304314,114.18205756086955,0.6588883927329438
2861,14942415,27017711,YAU TSIM MONG,22.31917,114.17156000000001,Private room,391,1,145,6,137,22.3080085266259,114.17104818774976,1.2414355288016585
2862,14954100,94133192,YAU TSIM MONG,22.31679,114.17248000000001,Private room,587,15,1,1,365,22.3080085266259,114.17104818774976,0.9868815030261507
2863,14954320,85424609,YAU TSIM MONG,22.297520000000002,114.16878999999999,Entire home/apt,462,2,4,1,0,22.3080085266259,114.17104818774976,1.1884371415466561
2864,14956045,37480331,CENTRAL & WESTERN,22.28228,114.14106000000001,Private room,446,2,6,1,0,22.284189950400627,114.14648174742455,0.5965332963215482
2865,14961766,2023455,CENTRAL & WESTERN,22.28435,114.1481,Entire home/apt,587,5,37,1,95,22.284189950400627,114.14648174742455,0.16734561358730995
2866,14962002,75651992,CENTRAL & WESTERN,22.28696,114.13571999999999,Entire home/apt,1596,1,22,3,144,22.284189950400627,114.14648174742455,1.148589564968929
2868,14970399,2767794,WAN CHAI,22.27848,114.17643999999999,Shared room,352,1,19,48,365,22.275147891304314,114.18205756086955,0.6861479127236257
2869,14971803,2767794,WAN CHAI,22.27722,114.17745,Shared room,352,1,26,48,365,22.275147891304314,114.18205756086955,0.5267923098954395
2870,14972127,2767794,WAN CHAI,22.27744,114.17815,Shared room,352,1,14,48,365,22.275147891304314,114.18205756086955,0.4757490051266222
2871,14972508,2767794,WAN CHAI,22.27775,114.1761,Shared room,352,1,8,48,362,22.275147891304314,114.18205756086955,0.6774374882146111
2872,14972704,2767794,WAN CHAI,22.27852,114.17618,Shared room,352,1,28,48,365,22.275147891304314,114.18205756086955,0.7111356819202639
2873,14972904,27017711,YAU TSIM MONG,22.31987,114.17228,Private room,352,1,144,6,159,22.3080085266259,114.17104818774976,1.3241767209032007
2874,14973351,27017711,YAU TSIM MONG,22.32215,114.17023999999999,Private room,368,1,141,6,154,22.3080085266259,114.17104818774976,1.5736676361310407
2875,14976908,58407685,YAU TSIM MONG,22.30914,114.17124,Entire home/apt,2402,1,38,6,315,22.3080085266259,114.17104818774976,0.1272720979213296
2876,14983062,94123840,YAU TSIM MONG,22.30601,114.1611,Entire home/apt,1400,2,56,1,7,22.3080085266259,114.17104818774976,1.0465966346619953
2877,14983074,94326771,YAU TSIM MONG,22.30728,114.17046,Private room,751,1,0,3,0,22.3080085266259,114.17104818774976,0.10104866501608363
2878,14996595,94515363,YAU TSIM MONG,22.29768,114.17492,Entire home/apt,1001,28,1,1,365,22.3080085266259,114.17104818774976,1.2148286199610487
2879,14997036,27017711,YAU TSIM MONG,22.32077,114.16981000000001,Private room,454,1,121,6,159,22.3080085266259,114.17104818774976,1.4238214671271394
2880,15009169,52473150,YAU TSIM MONG,22.31614,114.16851000000001,Private room,399,1,17,72,90,22.3080085266259,114.17104818774976,0.9405326678612231
2881,15009347,9526667,CENTRAL & WESTERN,22.2853,114.14608999999999,Entire home/apt,947,3,2,1,0,22.284189950400627,114.14648174742455,0.1297648127652461
2882,15019048,65979155,YAU TSIM MONG,22.32251,114.16828999999998,Private room,297,1,28,2,364,22.3080085266259,114.17104818774976,1.6362338512516799
2883,15026328,54565775,CENTRAL & WESTERN,22.28497,114.14765,Entire home/apt,1197,1,54,16,365,22.284189950400627,114.14648174742455,0.14813581354491387
2884,15026828,54565775,CENTRAL & WESTERN,22.28586,114.14311000000001,Entire home/apt,1197,1,46,16,364,22.284189950400627,114.14648174742455,0.39324617187221134
2885,15030380,94913321,YAU TSIM MONG,22.31927,114.16287,Private room,250,1,1,1,0,22.3080085266259,114.17104818774976,1.5076287646976256
2887,15043159,52473150,YAU TSIM MONG,22.31652,114.17047,Private room,329,1,5,72,90,22.3080085266259,114.17104818774976,0.9477043566073755
